heard,building,noise,in_vehicle,asleep,no_windows,age,distance
0,0,1,1,0,0,38,3510.7248444230286
0,0,1,0,0,0,54,13700.723660939706
1,1,0,0,0,0,29,325.58051226065265
1,0,0,0,0,0,78,558.3546947400031
1,0,0,1,0,0,20,697.4558569227631
1,0,0,0,0,0,33,719.4448614209736
0,1,0,0,0,1,71,728.641338691407
1,1,0,0,0,0,18,3915.635184396624
1,1,0,0,0,0,30,354.15797546376893
1,0,0,0,0,0,35,1084.7163682028508
1,0,0,0,0,0,25,1975.2719438820275
1,0,0,0,0,0,27,320.90092229392906
1,0,0,0,0,0,67,316.727373753189
1,0,0,0,0,0,33,1031.2210634763812
0,0,1,0,0,0,70,39384.54778164586
0,1,0,0,0,0,68,654.7039964642763
1,0,1,0,0,0,58,1131.4084145878958
1,0,0,0,0,0,81,1218.146032897742
1,0,0,0,0,0,45,597.9442915674674
0,0,0,0,0,0,32,2604.5690226266283
1,0,0,0,0,0,44,2259.510198722823
1,0,0,0,0,0,70,1034.0159090815907
1,0,0,0,0,0,30,367.516116983157
1,0,0,1,0,0,38,1063.984447311802
1,1,0,0,0,0,31,635.4303757786498
1,0,0,0,0,0,62,1392.7076626757303
1,0,0,0,0,0,18,1058.1605453206541
1,0,0,0,0,0,30,819.7993702992355
1,0,0,0,0,0,67,520.8612127521919
0,1,0,0,0,1,78,815.8294653799056
1,1,0,0,0,0,29,120.94688499110406
0,1,0,0,0,1,63,219.01203414786897
1,1,0,0,0,0,75,331.2814622610341
1,0,0,1,0,0,67,140.5450324319079
1,0,0,0,0,0,47,485.4424626306866
1,0,0,0,0,0,21,262.9375201189796
1,1,0,0,0,0,26,1310.909905618777
0,0,0,1,0,0,69,2298.8509739116435
1,0,0,0,0,0,31,330.65717559588757
1,1,0,0,0,0,67,324.8476138946627
1,0,0,0,0,0,76,970.0016709090448
1,0,0,0,0,0,27,760.2156244312082
1,0,0,0,0,0,50,864.5025928585887
1,1,0,0,0,0,48,527.7573930693211
1,1,0,0,0,1,28,1798.8850100154498
1,1,1,0,0,0,36,557.3521856237323
0,0,1,1,0,0,33,23807.738111903647
1,1,0,0,0,0,24,595.0988398780197
1,1,0,0,0,0,48,575.7625246663267
0,0,1,1,0,0,45,13646.579076397853
0,0,0,0,0,0,43,30280.314260697498
1,0,0,0,0,0,50,570.6052633220094
1,1,0,0,0,0,53,200.2966645046938
1,0,1,0,0,0,41,640.3401807617466
1,0,0,0,0,0,62,290.59148635387277
1,0,0,0,0,0,32,542.6409688749992
1,0,0,0,0,0,55,577.2439802962538
0,1,1,0,0,1,85,615.1861647140676
0,0,1,0,0,0,27,1027.784482663244
1,0,0,0,0,0,40,701.1160316807643
1,0,0,0,0,0,48,2223.5905011079503
1,0,0,0,0,0,25,193.74295937502728
1,0,0,0,0,0,23,683.0787641722525
1,1,0,0,0,0,67,1465.9153596105416
1,1,0,0,0,0,49,312.5872409698219
1,1,0,0,0,0,60,127.47367161730003
1,0,0,0,0,0,35,162.30850625615378
1,1,0,0,0,0,55,471.2569261056599
1,0,0,0,0,0,34,531.272808514652
0,0,1,1,0,0,60,913.3944276788626
1,0,0,0,0,0,83,873.5279521900397
1,0,0,0,0,0,59,849.8783983717157
1,0,1,0,0,0,66,233.36620426260416
1,1,0,0,0,0,24,122.88733740908668
1,0,1,0,0,0,51,352.51979618828216
1,0,0,0,0,0,79,846.0230284459121
0,0,0,0,0,0,42,6573.243227485955
0,1,0,0,0,1,46,1317.497756497533
1,0,0,0,0,0,57,663.110969983756
1,0,0,0,0,0,46,747.1825193201778
1,0,0,0,0,0,34,413.0885375130114
1,0,0,0,0,0,19,391.4224393702526
0,0,1,0,0,0,40,20578.947678992536
1,0,0,0,0,0,26,1890.677939579507
1,0,0,0,0,0,22,3252.698156951624
1,0,0,0,0,0,38,206.5512967425293
1,1,0,0,0,0,52,350.373817822632
1,0,0,0,0,0,41,1200.716440547567
1,0,0,0,0,0,74,577.5627545032431
1,0,0,0,0,0,72,1085.9161891142317
1,0,0,0,0,0,30,358.2300256787345
1,0,0,0,0,0,23,788.1421827301863
1,1,0,0,0,0,44,2185.294599975787
1,0,0,0,0,0,42,770.9546509847407
1,0,0,0,0,0,19,529.0628667411427
1,1,0,0,0,1,22,169.4990874244127
1,0,0,0,0,0,27,309.3747493513491
1,0,0,0,0,0,41,815.8789866112606
0,1,0,0,0,1,71,17043.888092131943
1,0,0,0,0,0,50,312.62863424211
1,0,1,0,0,0,56,340.86923647652196
1,0,0,0,0,0,71,803.9508039520206
1,1,1,0,0,0,51,447.6865028995477
1,1,0,0,0,0,50,738.1806598744546
1,0,0,0,0,0,29,881.8019084611471
1,0,0,0,0,0,30,4063.5452151295776
1,1,0,0,0,0,50,5190.49919988879
0,1,0,0,0,0,80,4322.22823399962
1,1,0,0,0,0,59,257.3024156967116
1,0,0,0,0,0,18,192.61848152357715
1,0,0,0,0,0,76,565.8365146933588
1,1,0,0,0,0,29,625.2821987356602
1,0,0,0,0,0,63,207.1586800294512
1,0,0,0,0,0,60,326.34264766491344
0,0,1,0,0,0,79,32037.654271509942
1,0,0,0,0,0,25,804.8000058777784
1,1,0,0,0,0,43,211.4958144750305
1,0,0,0,0,0,55,250.53470737224367
1,0,0,0,0,0,23,674.6693260687994
0,0,1,0,0,0,41,335.1087946778948
0,0,1,1,0,0,39,10777.051219232977
1,0,0,0,0,0,49,1629.8545077548818
1,1,0,0,0,0,72,923.9240383276666
1,0,0,0,0,0,22,142.8081892338027
0,1,0,0,0,0,60,604.4397991431732
1,0,0,0,0,0,28,340.77742070465246
1,1,0,0,0,0,42,592.186410677656
1,0,0,0,0,0,81,948.5372377233551
1,0,0,0,0,0,72,344.27798816330034
1,0,0,0,0,0,82,3895.7079965523203
1,1,0,0,0,0,48,1319.1892832957953
0,1,0,0,1,0,79,150.99280633275006
1,0,0,0,0,0,54,418.83510737620287
0,0,0,1,0,0,65,23735.642596565547
1,1,0,0,0,0,20,561.6808860359045
1,0,0,0,0,0,47,404.0977732583204
1,0,0,0,0,0,40,1130.9753384257265
1,0,0,0,0,0,74,5429.701326711211
1,0,0,0,0,0,58,16002.712868527467
1,1,0,0,0,0,40,2025.4539189446482
1,0,1,0,0,0,34,776.9483409187247
0,1,0,0,0,0,45,1170.0890005214173
0,1,0,0,0,1,84,810.9935381303494
0,0,1,0,0,0,83,3080.6696609052656
1,0,0,0,0,0,22,527.0105607770447
0,0,0,1,0,0,75,30744.41415954929
1,0,0,0,0,0,27,475.10945557583943
1,0,0,0,0,0,27,4588.667289785354
1,0,0,0,0,0,35,1351.9256500867416
0,0,1,1,0,0,53,41963.9943547146
0,0,1,0,0,0,68,15552.403894545176
1,0,0,0,0,0,56,649.0063882108785
0,0,0,0,0,0,41,32990.06500761638
0,0,1,0,0,0,66,867.1660587885461
1,0,0,0,0,0,69,171.53771140515366
1,0,0,0,0,0,33,203.96645161650667
1,1,1,0,0,0,73,674.9826409703699
1,0,0,0,0,0,18,496.0808553583402
1,0,0,0,0,0,36,384.9985521236361
1,1,0,0,0,0,22,423.72535110701466
1,1,0,0,0,0,63,1206.0615671950434
1,1,0,0,0,0,24,411.8421017659367
1,0,0,0,0,0,55,685.7754451821338
1,0,0,0,0,0,21,562.9665829406566
1,0,0,0,0,0,41,524.3163617153618
1,0,1,0,0,0,42,604.8644510596048
1,1,0,0,0,0,51,828.9442304060736
1,0,1,0,0,0,59,738.2763758876761
1,0,0,0,0,0,43,1394.8982427682251
0,0,1,1,0,0,40,27799.371735758967
1,1,0,0,0,0,33,292.8894059127664
1,0,0,0,0,0,60,458.0411885319091
1,0,1,0,0,0,52,481.7977119659137
0,0,1,1,0,0,87,28827.34004431727
1,1,0,0,0,0,59,782.2126440957833
1,0,0,0,0,0,53,671.0690582122104
1,0,0,0,0,0,65,184.85399443355487
1,1,0,0,0,0,48,1525.6950953762457
1,1,0,0,0,0,68,783.4051819619532
1,1,1,0,0,0,36,1010.261601586841
1,0,0,0,0,0,47,140.6914023025642
1,1,0,0,0,0,63,1131.7393563948413
1,0,0,0,0,0,47,1411.187426030344
0,0,0,0,0,0,77,32090.03267693481
1,1,0,0,0,0,71,390.8944740026059
0,0,1,1,0,0,30,354.4990984796641
1,0,1,0,0,0,41,362.26778342817727
1,1,0,0,0,0,72,111.1696242613651
1,0,0,0,0,0,27,784.2724242332723
1,0,1,0,0,0,41,560.3799497218284
1,1,0,0,0,0,38,327.9493502971521
1,1,0,0,0,0,57,603.274453608976
1,1,0,0,0,0,57,282.1451283058098
1,0,0,0,0,0,26,804.7872688134904
1,1,0,0,0,0,56,285.3878160884841
1,0,0,0,0,0,56,132.50223845676288
1,0,0,0,0,0,66,946.3372876903695
0,0,0,0,0,0,62,1054.7535610663494
1,0,0,0,0,0,33,936.6202682453344
0,0,1,1,0,0,76,1066.5716892991322
1,1,0,0,0,0,57,132.54141055917628
1,0,0,0,0,0,69,671.8095203689794
1,0,0,0,0,0,18,936.8726541683978
1,1,0,0,0,0,56,1112.112112323628
1,0,0,0,0,0,25,412.23597784531177
1,0,0,0,0,0,39,704.3435666902409
1,0,0,0,0,0,56,322.323349966427
1,0,0,1,0,0,65,673.7348719725942
0,0,0,0,0,0,75,471.39103285191504
1,0,0,0,0,0,21,3808.9201877869637
1,0,0,0,0,0,83,706.4574690775128
1,0,1,1,0,0,41,560.1889898096827
1,0,0,0,0,0,81,1170.9117234966495
1,0,0,0,0,0,39,584.4707720428927
1,0,0,0,0,0,47,525.3498691585261
1,0,0,0,0,0,73,907.6933775830877
1,0,0,0,0,0,34,230.00781033169383
1,1,0,0,0,0,64,886.9575980573974
1,0,0,0,0,0,47,1080.0095225033047
0,1,1,0,0,1,82,30116.454000930025
0,0,1,0,0,0,37,20529.929874422898
1,0,0,0,0,0,25,3829.269350933507
1,0,0,0,0,0,19,1252.022411726794
1,0,0,0,0,0,44,1734.4931237047429
1,0,0,0,0,0,66,485.1913247603283
1,0,0,0,0,0,50,5463.626987170882
1,0,0,0,0,0,40,339.4954074744879
1,0,0,0,0,0,21,921.7066107693228
1,0,0,0,0,0,65,219.16123693069096
1,0,0,0,0,0,50,310.9271023947883
0,0,1,1,0,0,36,13424.270877013098
1,0,0,0,0,0,28,245.66538025009226
1,0,0,0,0,0,34,34086.68635809969
1,0,0,0,0,0,42,192.1604270512924
1,0,0,0,0,0,53,176.69809076050905
0,1,0,0,0,1,69,1502.2877904727193
0,1,0,0,1,0,67,10354.834615350068
1,0,0,0,0,0,63,264.64828683471006
1,0,0,0,0,0,26,334.30365835348874
1,1,0,0,0,0,46,204.76463660752162
1,0,0,0,0,0,44,1837.1012890294583
0,0,1,0,0,0,86,590.9216220964322
0,0,0,1,0,0,53,1629.5140129590457
1,0,0,0,0,0,81,1138.8511808282667
1,0,0,0,0,0,58,1131.6505141786104
0,0,0,0,0,0,72,36678.45925474878
0,0,0,0,0,0,37,32449.007588759767
1,0,0,0,0,0,26,643.9761157770663
1,0,0,0,0,0,57,406.4268856057138
1,1,1,0,0,0,37,29.02416699616278
1,0,0,0,0,0,77,754.1536935012731
1,0,0,0,0,0,52,401.48950557280654
0,0,0,1,0,0,81,34604.22283305586
1,0,0,0,0,0,36,490.229830180578
0,0,1,0,0,0,81,29989.51409507133
1,1,0,0,0,0,46,815.4840410898247
1,0,0,0,0,0,19,293.4827608969297
1,0,1,0,0,0,56,563.0362263075472
1,0,0,0,0,0,22,2907.6049480519796
1,0,0,0,0,0,50,474.54717613263415
1,0,0,0,0,0,66,255.84339792935188
1,1,1,0,0,0,50,96.08360286312912
1,0,1,0,0,0,81,717.9262905158196
0,0,1,0,0,0,76,743.3886036138107
0,0,0,0,0,0,72,32465.20548986615
1,1,0,0,0,0,44,314.58041964569395
0,0,1,0,0,0,85,482.77326580897716
1,0,0,0,0,0,43,1432.1986580861565
1,0,0,0,0,0,62,520.9742894425453
1,1,0,0,0,0,55,270.2213686898929
1,0,0,0,0,0,62,440.0490457359972
0,0,1,1,0,0,38,32434.697129293374
1,0,0,0,0,0,57,31781.389423241075
1,0,0,0,0,0,67,9220.144190184443
1,0,0,0,0,0,29,1118.9997921668103
1,1,0,0,0,0,33,607.752691050844
1,0,0,0,0,0,46,310.5302750657729
1,0,0,0,0,0,59,444.83614329051
1,1,0,0,0,0,62,5204.972609255826
1,1,0,0,0,0,26,1350.3604870901868
1,1,0,0,0,0,59,280.8820027383897
1,0,0,0,0,0,18,339.3333305935306
1,0,0,0,0,0,28,485.52172239041937
1,0,0,0,0,0,59,604.7357220417814
1,1,0,0,0,0,60,109.78569979672528
0,0,0,0,0,0,75,422.9983386503586
1,0,0,0,0,0,46,296.45524604456347
1,0,0,0,0,0,47,904.2093593391583
1,0,0,0,0,0,75,1128.7605559228257
1,0,0,0,0,0,32,1002.0263932485929
1,0,0,0,0,0,83,802.0823070259388
1,1,0,0,0,0,43,1349.641732033413
1,1,0,0,0,0,56,425.8139141863298
1,0,0,0,0,0,57,517.8231370189889
1,0,0,0,0,0,28,1484.2401630012846
1,1,1,0,0,0,65,1180.3298037318516
0,0,0,1,0,0,49,13127.94841967513
1,0,0,0,0,0,75,76.18685973225726
1,0,0,0,0,0,36,423.64274636865224
1,1,0,0,0,0,59,20.172514785680974
1,0,0,0,0,0,46,499.22139866023645
1,0,0,0,0,0,66,48.752047030252754
1,0,0,0,0,0,35,319.4791817628056
1,1,0,0,0,0,38,2419.6138713389105
0,0,0,1,0,0,73,732.0515422524602
1,0,1,0,0,0,60,495.3857844706416
1,0,0,0,0,0,21,232.66069204910494
1,0,0,0,0,0,52,266.7111811795087
1,1,0,0,0,0,58,220.74774634359318
1,0,0,0,0,0,75,1655.0503790118555
1,1,0,0,0,0,36,640.0796538366948
1,0,0,0,0,0,47,895.815587098046
1,0,0,0,0,0,59,9311.451217838408
1,0,0,0,0,0,36,677.8338150969149
0,0,0,0,0,0,59,7592.633306360277
0,0,1,0,0,0,64,1108.2995112418503
0,0,0,1,0,0,22,32490.391823003025
1,1,0,0,0,0,58,726.6192528017693
1,0,0,0,0,0,65,414.1329414310381
1,0,1,0,0,0,48,649.9386544443882
1,0,0,0,0,0,36,574.5803682702846
0,0,1,0,0,0,63,13247.279831126501
1,0,0,0,0,0,77,1099.6438920821515
1,0,0,0,0,0,45,970.4970839396927
1,0,0,0,0,0,59,195.3191686116955
1,1,0,0,0,0,62,457.63253747693886
1,0,0,0,0,0,52,334.03539217782395
1,0,0,0,0,0,41,389.848731461907
1,1,0,0,0,0,50,3174.1216725469453
0,0,1,1,0,0,70,541.0492023277804
1,1,0,0,0,0,41,213.37937205339043
0,1,1,0,0,0,88,1064.9638809023543
1,0,0,0,0,0,60,409.9569284021361
1,0,0,0,0,0,29,1026.9732081963596
0,0,0,0,0,0,62,6083.116417184167
1,0,0,0,0,0,36,592.0734952636278
1,0,1,0,0,0,21,979.7649122690607
1,0,0,0,0,0,30,510.858373194969
1,1,1,0,0,0,27,1068.4374546326283
0,0,1,0,0,0,85,35915.03265992056
1,0,0,0,0,0,33,609.0226746495249
1,0,0,0,0,0,69,775.4337966412295
1,0,0,0,0,0,36,356.50619549264525
1,0,0,0,0,0,37,1212.0143413244357
0,0,0,1,0,0,86,17753.669330383498
1,0,1,0,0,0,35,334.13235560736445
0,1,0,0,0,0,87,40214.668639618634
1,0,0,0,0,0,46,634.4398651627204
1,1,0,0,0,0,74,106.62999746125632
1,0,0,0,0,0,43,688.9123032422625
1,0,0,0,0,0,27,1518.5061267548906
1,1,0,0,0,0,50,218.34371429707832
0,0,1,0,0,0,82,32714.376762356318
1,1,0,0,0,0,26,1586.3097687579136
1,1,0,0,0,0,42,1335.097808377715
1,0,0,0,0,0,34,346.3114765503649
1,0,0,0,0,0,59,628.0168146811924
1,0,0,0,0,0,36,636.619249119303
1,0,0,0,0,0,83,1038.4578401496146
1,0,0,0,0,0,64,769.1144842811271
1,0,0,0,0,0,59,606.0505676779654
1,0,0,0,0,0,47,253.3708087953519
1,0,0,0,0,0,35,1750.3620098256204
1,0,0,0,0,0,36,420.3968481441236
0,1,0,0,0,1,66,738.7525222625973
1,0,0,0,0,0,55,8349.47808226907
1,0,0,0,0,0,27,306.5960690400092
0,0,1,0,0,0,54,822.7864982638914
1,0,0,0,0,0,68,990.8245952745073
1,0,0,1,0,0,23,1099.044857890558
1,0,0,0,0,0,49,78.47950163843997
0,1,0,0,0,1,70,270.75372931556865
1,0,0,0,0,0,33,1627.7409669552499
1,1,1,0,0,0,27,1021.5430925654114
1,0,0,0,0,0,19,891.7137067967643
1,0,0,0,0,0,21,968.9548314390008
1,0,0,0,0,0,55,388.29106679922177
1,0,0,0,0,0,74,176.10488854734987
0,0,1,1,0,0,70,33059.86129668576
1,0,0,0,0,0,81,1004.1600418745815
1,0,0,0,0,0,28,424.83138714483226
1,1,0,0,0,0,23,235.61376131827592
1,0,0,0,0,0,71,317.5762641272636
1,0,0,0,0,0,20,1847.7002679316163
0,0,1,1,0,0,38,8124.275437389982
1,0,0,0,0,0,69,1045.7233525436395
1,0,1,0,0,0,20,261.56281957155863
1,0,0,0,0,0,79,499.18591686707845
1,1,0,0,0,0,22,930.0632968897875
1,0,0,1,0,0,44,315.2690370254188
1,0,0,0,0,0,51,1308.674898335298
1,1,0,0,0,0,40,986.5647941118568
1,1,0,0,0,0,66,63.13795385059352
0,0,1,0,0,0,85,10893.082732074758
1,0,0,1,0,0,48,1505.750114554841
1,0,0,0,0,0,50,540.3953550565575
1,0,0,0,0,0,61,95.68218944127864
1,0,0,0,0,0,29,3138.6543995611028
1,0,0,0,0,0,59,1350.1673924918239
1,0,1,0,0,0,25,624.6814077753437
0,0,0,0,0,0,62,38156.807815790155
1,0,0,0,0,0,36,117.96409256151006
1,1,0,0,0,0,48,845.7223071970665
1,1,0,0,0,0,65,131.7655135619338
1,0,0,0,0,0,45,1426.8728858915722
1,0,0,0,0,0,30,798.6643075796376
1,1,0,0,0,0,21,903.1136641361376
0,0,1,0,0,0,59,28320.511877624096
1,0,0,0,0,0,78,672.570420835487
1,0,0,0,0,0,48,346.70473148744077
0,1,1,0,0,1,57,282.9582740939075
1,0,1,0,0,0,45,1781.4939022141411
1,0,0,0,0,0,59,896.3312014222779
1,0,0,0,0,0,73,175.05274762513073
1,1,0,0,0,0,74,1845.8330419894762
1,0,0,0,0,0,65,2293.060104387356
1,0,0,0,0,0,83,100.47537935060812
1,0,0,0,0,0,70,191.0507569226454
0,0,0,0,0,0,74,418.38621007662374
1,0,0,0,0,0,49,803.6449986600454
1,0,0,0,0,0,23,421.65187627954066
1,1,0,0,0,0,53,1359.1171786669154
1,0,0,0,0,0,64,706.4529735729695
0,1,0,0,0,1,65,750.3876752675678
1,0,0,0,0,0,77,538.2761062033641
0,0,0,1,0,0,64,738.0787915869057
0,0,0,0,0,0,69,30660.495402003588
1,0,0,0,0,0,82,324.7177505695556
1,0,0,0,0,0,55,262.3453321211359
1,0,0,0,0,0,65,1554.2438403221174
1,0,0,0,0,0,63,621.471738605875
1,0,0,0,0,0,62,912.1933893670229
1,1,0,0,0,0,58,826.3009544534107
0,1,1,0,0,0,28,760.1217608928131
1,0,0,0,0,0,36,996.4804472147782
0,0,0,1,0,0,66,1222.3724481070954
1,0,0,0,0,0,58,583.4786904791563
0,0,1,1,0,0,69,23733.19284810966
1,0,0,0,0,0,24,181.23204528377187
0,0,0,1,0,0,35,30436.50601458646
1,1,0,0,0,0,39,912.5853475932078
1,0,0,0,0,0,23,615.0221055440353
1,1,0,0,0,0,24,579.6254955169005
1,0,0,0,0,0,83,230.34907087590506
1,1,0,0,0,0,50,268.6326690481053
1,1,0,0,0,0,74,27.860710423391726
1,0,0,0,0,0,62,655.9852152975684
1,1,1,0,0,0,70,276.64980856160196
1,1,0,0,0,0,65,1127.439003124613
1,0,0,0,0,0,61,1602.3155220014032
0,0,0,0,0,0,64,659.7752490967254
0,0,0,0,0,0,42,6544.670460755874
1,1,0,0,0,0,45,1114.0597298312625
1,1,0,0,0,0,36,906.0220072792125
0,0,1,0,0,0,72,10963.286778997499
1,0,0,0,0,0,51,1357.5864825355652
1,0,0,0,0,0,47,3245.6494992842063
1,0,0,0,0,0,59,591.2826990688004
1,0,0,0,0,0,30,571.6217026480045
1,0,0,0,0,0,43,1223.3154127442047
1,1,0,0,0,0,50,419.60587765219964
1,1,0,0,0,0,33,56.335382167323885
0,0,0,1,0,0,24,31288.43535129361
1,0,0,0,0,0,81,388.3035355534354
1,0,0,0,0,0,34,429.1701231837022
1,0,1,0,0,0,26,548.0323687005468
1,0,0,0,0,0,68,525.618910793854
1,0,1,0,0,0,23,308.6108655634736
1,1,0,0,0,0,55,391.3655841099526
0,1,0,0,1,0,68,570.024911104626
1,0,0,0,0,0,50,283.46733659223565
1,0,0,0,0,0,32,774.6712196954994
1,0,0,0,0,0,58,1388.2593181286827
1,0,0,0,0,0,58,475.264784756443
1,0,0,0,0,0,51,807.7058810964894
1,1,0,0,0,0,52,608.9345632354612
0,0,0,1,0,0,68,33881.842799295315
1,0,0,0,0,0,57,990.7666993794331
1,0,0,0,0,0,37,611.1153226419245
0,0,0,1,0,0,66,36486.87243666496
1,0,1,0,0,0,52,316.06337517111416
1,1,0,0,0,0,67,94.46302946292505
1,1,0,0,0,0,48,54.4854823339681
0,1,0,0,0,1,85,1661.233641509634
0,0,1,1,0,0,76,12206.233081537765
1,0,0,0,0,0,48,138.6348383167833
1,0,0,0,0,0,29,505.09476425195675
0,0,1,1,0,0,65,42337.36745052467
0,0,1,1,0,0,71,37599.20973809353
1,0,0,0,0,0,76,799.0078974747064
0,0,0,0,0,0,48,42051.52906782049
0,0,1,0,0,0,51,37835.02588801987
0,0,0,0,0,0,24,740.7085726282339
1,0,0,0,0,0,70,1222.7712861185864
0,1,0,0,1,1,45,560.72267529145
1,1,0,0,0,0,65,1235.0115052001722
1,0,0,0,0,0,43,926.7267477040033
1,0,1,0,0,0,50,305.7917270430797
1,0,0,0,0,0,36,5065.33128234301
0,0,1,0,0,0,43,6701.235287860162
1,0,0,0,0,0,20,221.90939080901447
1,0,0,0,0,0,67,2136.600773367906
0,0,0,0,0,0,85,15221.916537263627
1,0,0,0,0,0,57,1110.3586701699917
0,1,0,0,0,0,88,270.3206899626498
1,0,1,0,0,0,25,794.704258519691
1,0,0,0,0,0,27,596.3288160482712
1,0,0,0,0,0,53,897.5214212687048
1,0,0,1,0,0,76,432.54512410327305
1,0,0,0,0,0,24,346.8152174930598
1,1,0,0,0,0,19,125.4664956614524
1,0,0,0,0,0,57,470.60949754507976
1,0,0,0,0,0,34,850.0381890602247
1,0,0,0,0,0,56,318.7587082560798
1,0,0,0,0,0,23,355.3258706090897
1,1,0,0,0,0,34,84.73299908433907
1,0,0,0,0,0,65,425.90578073252163
1,1,0,0,0,0,31,1704.2761865364146
1,1,0,0,0,0,47,758.4172737471188
1,1,0,0,0,0,61,401.18812880881956
0,0,1,1,0,0,43,838.6114335172039
1,1,0,0,0,0,61,1181.5636788660695
1,0,0,0,0,0,24,540.3790603281693
1,1,0,0,0,0,19,275.29170089078053
1,0,0,0,0,0,49,462.1820173573593
0,0,1,0,0,0,65,29187.118339134377
1,1,0,0,0,0,75,308.1431567558656
0,1,0,0,0,1,46,202.45737550661312
1,0,0,0,0,0,24,1133.5777105284353
1,1,0,0,0,0,58,199.16293643537648
1,1,0,0,0,0,66,400.6852296709244
1,0,0,0,0,0,52,839.3955107241616
1,0,0,0,0,0,65,1561.4814163400094
1,0,0,0,0,0,18,837.300328042107
1,0,0,0,0,0,39,272.198255966389
0,0,0,0,0,0,46,440.953819089855
1,0,0,0,0,0,63,441.0240738674844
1,0,0,0,0,0,20,140.1332393114637
1,1,1,0,0,0,59,418.2890645746539
1,1,0,0,0,0,76,496.4076440315896
1,0,0,0,0,0,58,363.9331572579454
1,0,0,0,0,0,78,167.831078661238
1,0,0,0,0,0,53,1311.5526888699405
1,0,0,0,0,0,53,600.5566289074043
1,0,0,0,0,0,51,2033.8692925450218
1,0,0,0,0,0,25,383.367343600762
0,1,0,0,0,1,67,5.387863740730991
0,1,1,0,0,1,33,15422.088787969566
1,0,0,0,0,0,73,416.42724069975367
1,0,0,0,0,0,34,1195.4909366507711
1,0,0,0,0,0,63,131.8834458637872
1,0,0,0,0,0,50,222.9554639979943
1,0,0,0,0,0,76,470.0716287883059
1,0,0,0,0,0,23,1015.6450585307
1,0,0,0,0,0,32,3017.926144057898
1,0,0,0,0,0,25,874.6917854251486
1,0,0,0,0,0,30,841.4737305276161
1,0,0,0,0,0,81,210.51244609991363
0,1,1,0,0,0,51,25133.75208347759
1,0,0,0,0,0,35,305.8356555809086
0,0,1,0,0,0,55,12025.71508110255
1,0,1,0,0,0,47,1724.4433912917507
1,0,0,0,0,0,20,1054.0390095562245
1,1,0,0,0,0,63,845.7259530297293
1,1,0,0,0,0,38,539.2437948056133
1,1,1,0,0,0,63,107.19554199534272
1,0,0,0,0,0,48,326.8349596504112
0,0,0,1,0,0,77,20911.970268709276
0,1,0,0,1,0,41,623.7946150683597
1,0,0,0,0,0,38,1526.9015959713656
0,0,0,0,0,0,69,691.251199776607
1,0,0,0,0,0,36,499.7374355010653
1,1,0,0,0,0,51,121.948154137726
1,0,0,0,0,0,28,375.1325250158576
1,0,0,0,0,0,56,570.6625557446341
1,0,0,0,0,0,25,914.3312011023469
1,1,0,0,0,0,21,539.5955462983401
1,1,0,0,0,0,55,337.740459624466
1,1,0,0,0,0,83,267.21779410162594
1,1,0,0,0,0,33,494.58563389544804
1,1,0,0,0,0,48,899.667561638259
1,0,0,0,0,0,44,899.6230299553866
1,0,1,0,0,0,24,348.0573631602744
1,0,0,0,0,0,45,874.280207019109
1,0,0,0,0,0,26,1101.349489922744
1,0,0,0,0,0,83,90.1990674404275
1,0,0,0,0,0,49,560.0463941337642
0,0,1,1,0,0,50,700.1744434465892
1,0,0,0,0,0,75,1033.3538329830474
1,1,0,0,0,0,56,536.0298838189003
0,0,0,1,0,0,81,33325.80981631726
1,1,0,0,0,0,48,159.72242037252732
0,0,1,0,0,0,85,1305.9736095610149
1,0,0,0,0,0,53,415.8038884535007
1,0,1,0,0,0,54,704.3493254186433
1,1,0,0,0,1,59,1094.1588246931615
1,0,0,0,0,0,80,1079.416191245986
1,0,0,0,0,0,37,387.8692830380192
1,0,0,0,0,0,76,8702.414470428492
0,0,0,0,0,0,45,774.532742964766
1,1,0,0,0,0,75,934.371343400379
1,1,0,0,0,0,63,543.1465500974762
0,0,1,0,0,0,48,1375.9737694360442
0,0,1,0,0,0,68,395.10842227802465
1,1,0,0,0,0,30,337.776932303886
0,1,1,0,0,1,67,1587.513159831128
1,1,0,0,0,0,31,649.4352447655713
1,0,1,0,0,0,49,858.4190503813448
1,0,0,0,0,0,29,732.0562992523998
1,0,0,0,0,0,72,6674.062307028387
1,0,0,0,0,0,72,1016.5861262786723
0,0,0,1,0,0,71,1935.685332444739
1,0,1,0,0,0,59,238.94248065375302
1,1,0,0,0,0,61,320.3962204332235
0,0,0,1,0,0,60,37321.3458511833
1,0,0,0,0,0,65,129.16071508351726
1,0,0,0,0,0,65,297.4041819197816
1,0,1,0,0,0,51,223.93146414822084
1,0,0,0,0,0,61,1252.0711622580725
1,0,0,0,0,0,40,177.3414704357993
1,1,0,0,0,0,35,1670.2255290788144
0,0,0,1,0,0,72,29285.930640441184
1,0,0,0,0,0,72,477.5387456590849
1,0,1,0,0,0,80,562.7745998166176
1,1,0,0,0,0,24,452.0491857552964
1,0,0,0,0,0,38,469.8572947011721
1,1,0,0,0,0,70,407.5786993388293
0,0,0,1,0,0,51,980.5148223025507
1,0,0,0,0,0,19,278.0668773156472
1,1,0,0,0,0,41,687.3915157947455
1,1,0,0,0,0,65,2923.048900823575
1,0,0,0,0,0,82,480.9255150961241
